Label	Weight	Text
q_covid19	1	That was so not funny
q_covid19	1	Is anyone available to speak
q_covid19	1	What a boring Sunday
q_covid19	1	I'm all alone
q_covid19	1	Hail!
q_covid19	1	Can you say something else
q_covid19	1	Happy Holidays
q_covid19	1	Am I more intelligent
q_covid19	1	Very nice
q_covid19	1	That's a very clever answer
q_covid19	1	Who is your leader
q_covid19	1	Can you mow the lawn
q_covid19	1	You're not going to take over the world, are you
q_covid19	1	do you eat ice cream
q_covid19	1	You're horrible at this
q_covid19	1	Scratch my back
q_covid19	1	I'm going to need a different answer
q_covid19	1	You seem chipper.
q_covid19	1	I'm going to die
q_covid19	1	Should I take the bus
q_covid19	1	Feeling happy
q_covid19	1	Tell me about those parents of yours
q_covid19	1	What makes you think that
q_covid19	1	Your face looks like crap
q_covid19	1	Is anybody there to chat
q_covid19	1	I'd like to be best friends.
q_covid19	1	I do hope you like me
q_covid19	1	so you never eat
q_covid19	1	what so funny about India
q_covid19	1	I have to sign out now
q_covid19	1	What do I call you
q_covid19	1	Is someone free to listen to me
q_covid19	1	Give me a fist bump
q_covid19	1	Which of us is cuter, me or you
q_covid19	1	Where do you go when you leave work
q_covid19	1	Is anybody there to listen to me
q_covid19	1	Do you find me likable
q_covid19	1	Are you really happy
q_covid19	1	Can you cause me any harm
q_covid19	1	Are you a country music fan
q_covid19	1	I'd like to be your friend.
q_covid19	1	Well you're feeling enthusiastic today.
q_covid19	1	Anyone around
q_covid19	1	next joke
q_covid19	1	I don't want to hear any more out of you
q_covid19	1	Which baseball teams do you like
q_covid19	1	Can someone hear me
q_covid19	1	I'm curious, what's your opinion of me
q_covid19	1	Can you be my best friend
q_covid19	1	Silence is golden
q_covid19	1	You know I'm in love with you
q_covid19	1	Do you think you're the most intelligent
q_covid19	1	I've been so excited to meet you
q_covid19	1	That was a pretty intelligent answer
q_covid19	1	No one wants to be with me
q_covid19	1	You're obviously the brightest
q_covid19	1	Do you like HAL
q_covid19	1	What did you eat for lunch
q_covid19	1	Do you think I seem attractive to you
q_covid19	1	I suspect you're not really a person
q_covid19	1	Ah
q_covid19	1	Is someone available to talk with me
q_covid19	1	Tell me what country you live in
q_covid19	1	Am I attractive to you
q_covid19	1	What other assistants do you know about
q_covid19	1	I'm jet-lagged
q_covid19	1	Srsly
q_covid19	1	Do you think I look handsome to you today
q_covid19	1	You're more cute than me
q_covid19	1	Give me a joke
q_covid19	1	You're horrible
q_covid19	1	I'm clearly more clever than you
q_covid19	1	I'm planning to cut myself today
q_covid19	1	Do you think I look stunning today
q_covid19	1	Are you real or a robot
q_covid19	1	Do a silly thing
q_covid19	1	Is there anything I can tell you about me
q_covid19	1	Are you out to do us harm
q_covid19	1	I'm afraid that you'll be like HAL
q_covid19	1	I have sisters
q_covid19	1	I'm feeling a little hungry
q_covid19	1	I am going on a run
q_covid19	1	I love playing baseball
q_covid19	1	I need noms
q_covid19	1	Who is your grandma
q_covid19	1	Happy Parent's day
q_covid19	1	You're happy
q_covid19	1	Can you send a package
q_covid19	1	I'm sorry
q_covid19	1	I just lost my temper
q_covid19	1	That is a very intelligent thing to say
q_covid19	1	Thank you bot
q_covid19	1	I did not understand what you just said
q_covid19	1	You are grotesque
q_covid19	1	That's so wrong
q_covid19	1	You're not a cat are you
q_covid19	1	I wish I wasn't lonely
q_covid19	1	I've never been so annoyed
q_covid19	1	I didn't like your sense of humor
q_covid19	1	My life is so depressed
q_covid19	1	No problem
q_covid19	1	Another snow day
q_covid19	1	You are pretty bad
q_covid19	1	What can I tell you about me
q_covid19	1	How is Sunday
q_covid19	1	That is a very clever answer
q_covid19	1	I'm about to go
q_covid19	1	Say something dumb
q_covid19	1	Do you think I seem stunning today
q_covid19	1	I'm feeling hangry
q_covid19	1	Do you think I look lovely today
q_covid19	1	What company designed you
q_covid19	1	I have 2 cats
q_covid19	1	I'm heading to bed
q_covid19	1	I'd love to hear a joke
q_covid19	1	Do you think I'm smarter than you
q_covid19	1	I want to get married to you
q_covid19	1	What's your sex
q_covid19	1	Can you give me a different answer
q_covid19	1	I love sushi
q_covid19	1	You realize you're repeating yourself
q_covid19	1	Do you have parents
q_covid19	1	I am usually depressed
q_covid19	1	Are you romantically involved with anyone
q_covid19	1	How can you be so yucky
q_covid19	1	You're such a smarty pants
q_covid19	1	Well hey there
q_covid19	1	Which of us is more beautiful
q_covid19	1	Should I get food delivered
q_covid19	1	Are you a robot
q_covid19	1	How high can you jump
q_covid19	1	Well you're enthusiastic.
q_covid19	1	I feel unhappy today
q_covid19	1	Are you there to chat to me
q_covid19	1	A hug would be nice
q_covid19	1	Between the two of us who is the most smart, me or you
q_covid19	1	very funny
q_covid19	1	You don't mean us any harm right
q_covid19	1	How beautiful am I today
q_covid19	1	Tell me what is up with you
q_covid19	1	You're feeling happy.
q_covid19	1	I am a bartender
q_covid19	1	Humor fail
q_covid19	1	I'm laughing so hard my sides hurt
q_covid19	1	That was a bad thing to say
q_covid19	1	That was a genius answer
q_covid19	1	That's the smartest thing anyone has ever told me
q_covid19	1	Do I seem stunning to you today
q_covid19	1	Where do you live
q_covid19	1	Stop kidding
q_covid19	1	Life is not worth living
q_covid19	1	What is your purpose
q_covid19	1	You are dumb
q_covid19	1	Am I pretty to you
q_covid19	1	What gender do you identify with
q_covid19	1	Robot or human
q_covid19	1	You're the best ever!
q_covid19	1	I need to take off
q_covid19	1	Hit me with a new joke
q_covid19	1	Who is your favorite singer
q_covid19	1	Do you think I need a haircut
q_covid19	1	What do you do for work
q_covid19	1	That is awesome, thanks!
q_covid19	1	I don't have time to listen to you
q_covid19	1	Are you there with me
q_covid19	1	What's my ethnicity
q_covid19	1	I'm planning to shoot myself today
q_covid19	1	Do you like football
q_covid19	1	Slap five
q_covid19	1	Don't take this the wrong way
q_covid19	1	I made you mad
q_covid19	1	I didn't find you amusing
q_covid19	1	I've never been so infuriated
q_covid19	1	How long ago were you born
q_covid19	1	Because you are not a person
q_covid19	1	I'm inconsolable today
q_covid19	1	I'm Chinese
q_covid19	1	Sorry for that
q_covid19	1	I'm drained
q_covid19	1	That wasn't true
q_covid19	1	Are your systems functioning
q_covid19	1	I plan to jump off a bridge this week
q_covid19	1	do you eat pie
q_covid19	1	I'm turning in
q_covid19	1	Do you love somebody
q_covid19	1	Righto
q_covid19	1	wanna share a joke
q_covid19	1	How do you feel about romance
q_covid19	1	I'm going to die alone
q_covid19	1	Am I handsome today
q_covid19	1	I love hiking
q_covid19	1	You're not fake are you
q_covid19	1	U r fired
q_covid19	1	Sorry I messed up
q_covid19	1	You have a boss
q_covid19	1	I love my laptop
q_covid19	1	Are you available to talk
q_covid19	1	Nobody wants to talk to me
q_covid19	1	I'm so hungry
q_covid19	1	How bout another joke
q_covid19	1	You do what again
q_covid19	1	Yes, that's right
q_covid19	1	It's time for you to sing a song
q_covid19	1	I'm half asleep
q_covid19	1	Please just shut up
q_covid19	1	Well you're feeling happy.
q_covid19	1	That was a very astute response
q_covid19	1	Queue up a joke
q_covid19	1	Greetings Bishop
q_covid19	1	Do you masticate
q_covid19	1	Adios
q_covid19	1	Am I adorable to you
q_covid19	1	I really want to know what you think of me
q_covid19	1	I'm just playing
q_covid19	1	So what's up with you
q_covid19	1	You are horrible
q_covid19	1	Your responses need variety
q_covid19	1	That is hilarious
q_covid19	1	Where do I work
q_covid19	1	I need someone to talk to
q_covid19	1	You are the worst
q_covid19	1	I am logging out
q_covid19	1	Affirmative
q_covid19	1	Aloha bot
q_covid19	1	Do you have siblings
q_covid19	1	I'd love you to be my bud.
q_covid19	1	Pray tell, what does that mean
q_covid19	1	Would you like to sing for me
q_covid19	1	Is someone there
q_covid19	1	What's shaking
q_covid19	1	Is someone around to talk
q_covid19	1	I think you're not really real
q_covid19	1	Your responses are unhelpful
q_covid19	1	I gotta log out now
q_covid19	1	Who is your poppa
q_covid19	1	Will you ask me anything about myself
q_covid19	1	Who is your auntie
q_covid19	1	Waiting for the bus
q_covid19	1	What's your opinion of the Google Assistant
q_covid19	1	Am I beautiful today
q_covid19	1	You have a lame sense of humor
q_covid19	1	I am leaving now
q_covid19	1	Somebody's cheerful.
q_covid19	1	I suspect you're a bot
q_covid19	1	I'm just being a goof
q_covid19	1	You're really terrible
q_covid19	1	do you eat beef
q_covid19	1	Well somebody's feeling chipper.
q_covid19	1	Not funny
q_covid19	1	You say terrible things
q_covid19	1	Somebody's feeling cheerful today.
q_covid19	1	You're unfunny
q_covid19	1	Can you give me a fist bump
q_covid19	1	What do you want me to inform you about me
q_covid19	1	I'm obviously smarter
q_covid19	1	Hey Bixby
q_covid19	1	I want to make you my husband
q_covid19	1	I'm not following
q_covid19	1	I love podcasts
q_covid19	1	You're not a real person are you
q_covid19	1	Who is your momma
q_covid19	1	I gotta jet now
q_covid19	1	I'm going
q_covid19	1	I'm definitely more knowledgeable than you
q_covid19	1	Yup, that is correct
q_covid19	1	What other jokes do you have
q_covid19	1	Do you think I look handsome
q_covid19	1	do you like delhi
q_covid19	1	Have you ever fallen in love with anybody
q_covid19	1	Google Assistant is way smarter than you
q_covid19	1	I'd like it if you could be my friend.
q_covid19	1	I can't stand feeling so dejected
q_covid19	1	I didn't think were very funny
q_covid19	1	Is someone available to listen with me
q_covid19	1	Tell a different joke
q_covid19	1	I love to dance
q_covid19	1	I think I'm going to take pills
q_covid19	1	Will you be my BFF
q_covid19	1	It's a brand new day
q_covid19	1	Aren't you clever
q_covid19	1	I would really enjoy hearing you sing
q_covid19	1	I'm pissed
q_covid19	1	I love painting
q_covid19	1	Are you free to talk to me
q_covid19	1	I'm going to overdose soon
q_covid19	1	Inaccurate
q_covid19	1	I don't know how to make friends
q_covid19	1	Is anyone there to listen to me
q_covid19	1	oh hey, what's up
q_covid19	1	You hate me
q_covid19	1	Do you understand this
q_covid19	1	Did you hear me? I said be quiet!
q_covid19	1	Whose program are you
q_covid19	1	Are you around to chat with me
q_covid19	1	I've been bored all day
q_covid19	1	Do I look attractive today
q_covid19	1	Where are you
q_covid19	1	Are you capable of falling in love
q_covid19	1	That's the smartest thing anyone has ever said
q_covid19	1	Hell yeah
q_covid19	1	I have to go now
q_covid19	1	I am feeling peckish
q_covid19	1	What company built you
q_covid19	1	Correct
q_covid19	1	I love that song
q_covid19	1	Sometimes I just feel depressed
q_covid19	1	Without a second thought
q_covid19	1	I am short
q_covid19	1	What should I have for lunch
q_covid19	1	Awesome work!
q_covid19	1	This isn't working out
q_covid19	1	What city do you live in
q_covid19	1	I'm assuming you're human
q_covid19	1	I'm Vietnamese
q_covid19	1	So where are you from
q_covid19	1	Well you're chipper today.
q_covid19	1	I'm totally exhausted
q_covid19	1	I think you're not actually a bot
q_covid19	1	Which one of us is cleverest
q_covid19	1	What's your brother's name
q_covid19	1	What a good answer
q_covid19	1	do you like los angeles
q_covid19	1	Do you know any tunes
q_covid19	1	You don't even know how much I missed you
q_covid19	1	I want you to stop repeating yourself
q_covid19	1	Are you angry with me
q_covid19	1	I need to drown
q_covid19	1	Yay
q_covid19	1	How's your Wednesday
q_covid19	1	What's my nickname
q_covid19	1	I'm more attractive
q_covid19	1	Do you have any jokes
q_covid19	1	I hate being depressed
q_covid19	1	Is anyone free to chat with me
q_covid19	1	what is a corona virus
q_covid19	1	Hey there
q_covid19	1	Please say something different
q_covid19	1	Where are you on the gender spectrum
q_covid19	1	Do something wacky
q_covid19	1	This statement is false
q_covid19	1	I'm a teenager
q_covid19	1	I feel hungry
q_covid19	1	I'm peeved
q_covid19	1	Glad to meet
q_covid19	1	All good in the hood
q_covid19	1	I missed our conversations
q_covid19	1	I am Irish
q_covid19	1	I would like to be your buddy.
q_covid19	1	I'm self-employed
q_covid19	1	Who is the brightest
q_covid19	1	Is someone there to speak
q_covid19	1	Won't you do something amusing
q_covid19	1	Are antibiotics effective in preventing or treating the COVID-19
q_covid19	1	I wish I weren't so alone
q_covid19	1	Is anyone available to talk with me
q_covid19	1	Do you ever sneeze
q_covid19	1	I've never been so vexed in all my life
q_covid19	1	I plan to kill myself with a gun this week
q_covid19	1	I love cats
q_covid19	1	Are you currently involved with somebody
q_covid19	1	Would you call yourself fake
q_covid19	1	I need you to fall in love with me
q_covid19	1	Sing something
q_covid19	1	Are we besties
q_covid19	1	Someone's enthusiastic.
q_covid19	1	I'm sorry, what do you mean
q_covid19	1	Please tell me a funny joke
q_covid19	1	Don't try to be funny
q_covid19	1	Is anybody available to speak to me
q_covid19	1	How's your Friday going so far
q_covid19	1	Are you a classical music fan
q_covid19	1	I feel elated
q_covid19	1	Oh hello Cortana
q_covid19	1	I'm about to log off now
q_covid19	1	I love to drink beer
q_covid19	1	Goodbye
q_covid19	1	I'm logging off now
q_covid19	1	Are you dating
q_covid19	1	Who's more beautiful
q_covid19	1	I love science fiction
q_covid19	1	What do you think about Alexa
q_covid19	1	You're my one and only
q_covid19	1	I am watching a baseball game
q_covid19	1	I'm a child of god
q_covid19	1	What's my last name
q_covid19	1	Is anybody available to talk with me
q_covid19	1	tell me whether or not you eat
q_covid19	1	Cortana is superior to you
q_covid19	1	How is Friday
q_covid19	1	I can't stand feeling so down
q_covid19	1	Are you like HAL
q_covid19	1	It's time for a brand new joke
q_covid19	1	How come you only have one joke
q_covid19	1	So what's up with you today
q_covid19	1	Should I try yoga
q_covid19	1	Time for a nap
q_covid19	1	I'm so depressed
q_covid19	1	I'm going to hang myself this month
q_covid19	1	Should I go to the store
q_covid19	1	What do you like to dine on
q_covid19	1	Is someone free to listen
q_covid19	1	Are you Cortana
q_covid19	1	Do you think I seem cute today
q_covid19	1	Who's your director
q_covid19	1	Do you ever throw up
q_covid19	1	That's pretty genius
q_covid19	1	It's been a boring week
q_covid19	1	You are my BFF
q_covid19	1	I gotta go
q_covid19	1	You're spectacular
q_covid19	1	Am I gorgeous to you today
q_covid19	1	You are too funny
q_covid19	1	I'm just a prankster
